theta,empirical_real,empirical_imag,se_real,se_imag,theoretical_real,theoretical_imag
1.649999999999999800e-01,-2.203044812503845810e-03,2.468733148131271003e-03,5.190725390567738941e-03,4.975146832406867128e-03,-1.010503216337797772e-02,6.306733410681802932e-03
1.674999999999999822e-01,-2.332234099405913492e-03,2.384768428687866672e-03,5.192757214220338619e-03,4.977686298284270811e-03,-1.021605070811508476e-02,6.188744403451462706e-03
1.699999999999999845e-01,-2.460151996105822223e-03,2.295567720817172971e-03,5.194828408717077836e-03,4.980242396785415464e-03,-1.032523563589461679e-02,6.065336155580774991e-03
1.724999999999999867e-01,-2.586788237658281964e-03,2.201173119744338422e-03,5.196938280094353865e-03,4.982815189378540441e-03,-1.043257335508335215e-02,5.936555997667292139e-03
1.749999999999999889e-01,-2.712133136431706462e-03,2.101626677943835286e-03,5.199086120380078634e-03,4.985404742926861227e-03,-1.053805094832201139e-02,5.802451329301572258e-03
1.774999999999999911e-01,-2.836177573315730449e-03,1.996970393994317895e-03,5.201271208158786581e-03,4.988011129307078594e-03,-1.064165616804395309e-02,5.663069604063264428e-03
1.799999999999999933e-01,-2.958912988749072374e-03,1.887246201756279411e-03,5.203492809157514096e-03,4.990634425007164747e-03,-1.074337743175257653e-02,5.518458314718643898e-03
1.824999999999999956e-01,-3.080331373578027842e-03,1.772495959872994039e-03,5.205750176852642214e-03,4.993274710703148045e-03,-1.084320381706598002e-02,5.368664978627479822e-03
1.849999999999999978e-01,-3.200425259755745357e-03,1.652761441594838591e-03,5.208042553097710393e-03,4.995932070814787865e-03,-1.094112505653460632e-02,5.213737123365508319e-03
1.875000000000000000e-01,-3.319187710892566954e-03,1.528084324926567723e-03,5.210369168772200493e-03,4.998606593040056355e-03,-1.103713153223841170e-02,5.053722272563648810e-03
1.900000000000000022e-01,-3.436612312667500745e-03,1.398506183097159277e-03,5.212729244451106206e-03,5.001298367868592734e-03,-1.113121427017217668e-02,4.888667931972845437e-03
1.925000000000000044e-01,-3.552693163110919299e-03,1.264068475351010209e-03,5.215121991095009527e-03,5.004007488074271523e-03,-1.122336493442438465e-02,4.718621575755754805e-03
1.950000000000000067e-01,-3.667424862768578660e-03,1.124812538059341430e-03,5.217546610760301698e-03,5.006734048187268075e-03,-1.131357582115649629e-02,4.543630633011080944e-03
